initial_samples sample height tube remaining_vol
77 20 21.4 1 1344.0
77 21 21.03 1 1324.0
77 22 20.65 1 1304.0
77 23 20.28 1 1284.0
77 24 19.9 1 1264.0
77 25 19.53 1 1244.0
77 26 19.16 1 1224.0
77 27 18.78 1 1204.0
77 28 18.41 1 1184.0
77 29 18.03 1 1164.0
77 30 17.66 1 1144.0
77 31 17.29 1 1124.0
77 32 16.91 1 1104.0
77 33 16.54 1 1084.0
77 34 16.16 1 1064.0
77 35 15.79 1 1044.0
77 36 15.41 1 1024.0
77 37 15.04 1 1004.0
77 38 14.67 1 984.0
77 39 14.29 1 964.0
77 40 13.92 1 944.0
77 41 13.54 1 924.0
77 42 13.17 1 904.0
77 43 12.8 1 884.0
77 44 12.42 1 864.0
77 45 12.05 1 844.0
77 46 11.67 1 824.0
77 47 11.3 1 804.0
77 48 10.92 1 784.0
77 49 10.55 1 764.0
77 50 10.18 1 744.0
77 51 9.8 1 724.0
77 52 9.43 1 704.0
77 53 9.05 1 684.0
77 54 8.68 1 664.0
77 55 8.31 1 644.0
77 56 7.93 1 624.0
77 57 7.56 1 604.0
77 58 7.18 1 584.0
77 59 6.81 1 564.0
77 60 6.44 1 544.0
77 61 6.06 1 524.0
77 62 5.69 1 504.0
77 63 5.31 1 484.0
77 64 4.94 1 464.0
77 65 4.56 1 444.0
77 66 4.19 1 424.0
77 67 3.82 1 404.0
77 68 3.44 1 384.0
77 69 3.07 1 364.0
77 70 2.69 1 344.0
77 71 2.32 1 324.0
77 72 1.95 1 304.0
77 73 1.57 1 284.0
77 74 1.2 1 264.0
77 75 0.82 1 244.0
77 76 0.5 1 224.0
77 77 0.5 1 204.0
78 1 28.92 1 1746.0
78 2 28.55 1 1726.0
78 3 28.17 1 1706.0
78 4 27.8 1 1686.0
78 5 27.42 1 1666.0
78 6 27.05 1 1646.0
78 7 26.68 1 1626.0
78 8 26.3 1 1606.0
78 9 25.93 1 1586.0
78 10 25.55 1 1566.0
78 11 25.18 1 1546.0
78 12 24.81 1 1526.0
78 13 24.43 1 1506.0
78 14 24.06 1 1486.0
78 15 23.68 1 1466.0
78 16 23.31 1 1446.0
78 17 22.93 1 1426.0
78 18 22.56 1 1406.0
78 19 22.19 1 1386.0
78 20 21.81 1 1366.0
78 21 21.44 1 1346.0
78 22 21.06 1 1326.0
78 23 20.69 1 1306.0
78 24 20.32 1 1286.0
78 25 19.94 1 1266.0
78 26 19.57 1 1246.0
78 27 19.19 1 1226.0
78 28 18.82 1 1206.0
78 29 18.45 1 1186.0
78 30 18.07 1 1166.0
78 31 17.7 1 1146.0
78 32 17.32 1 1126.0
78 33 16.95 1 1106.0
78 34 16.57 1 1086.0
78 35 16.2 1 1066.0
78 36 15.83 1 1046.0
78 37 15.45 1 1026.0
78 38 15.08 1 1006.0
78 39 14.7 1 986.0
78 40 14.33 1 966.0
78 41 13.96 1 946.0
78 42 13.58 1 926.0
78 43 13.21 1 906.0
78 44 12.83 1 886.0
78 45 12.46 1 866.0
78 46 12.08 1 846.0
78 47 11.71 1 826.0
78 48 11.34 1 806.0
78 49 10.96 1 786.0
78 50 10.59 1 766.0
78 51 10.21 1 746.0
78 52 9.84 1 726.0
78 53 9.47 1 706.0
78 54 9.09 1 686.0
78 55 8.72 1 666.0
78 56 8.34 1 646.0
78 57 7.97 1 626.0
78 58 7.6 1 606.0
78 59 7.22 1 586.0
78 60 6.85 1 566.0
78 61 6.47 1 546.0
78 62 6.1 1 526.0
78 63 5.72 1 506.0
78 64 5.35 1 486.0
78 65 4.98 1 466.0
78 66 4.6 1 446.0
78 67 4.23 1 426.0
78 68 3.85 1 406.0
78 69 3.48 1 386.0
78 70 3.11 1 366.0
78 71 2.73 1 346.0
78 72 2.36 1 326.0
78 73 1.98 1 306.0
78 74 1.61 1 286.0
78 75 1.23 1 266.0
78 76 0.86 1 246.0
78 77 0.5 1 226.0
78 78 0.5 1 206.0
79 1 29.33 1 1768.0
79 2 28.96 1 1748.0
79 3 28.58 1 1728.0
79 4 28.21 1 1708.0
79 5 27.84 1 1688.0
79 6 27.46 1 1668.0
79 7 27.09 1 1648.0
79 8 26.71 1 1628.0
79 9 26.34 1 1608.0
79 10 25.97 1 1588.0
79 11 25.59 1 1568.0
79 12 25.22 1 1548.0
79 13 24.84 1 1528.0
79 14 24.47 1 1508.0
79 15 24.09 1 1488.0
79 16 23.72 1 1468.0
79 17 23.35 1 1448.0
79 18 22.97 1 1428.0
79 19 22.6 1 1408.0
79 20 22.22 1 1388.0
79 21 21.85 1 1368.0
79 22 21.48 1 1348.0
79 23 21.1 1 1328.0
79 24 20.73 1 1308.0
79 25 20.35 1 1288.0
79 26 19.98 1 1268.0
79 27 19.6 1 1248.0
79 28 19.23 1 1228.0
79 29 18.86 1 1208.0
79 30 18.48 1 1188.0
79 31 18.11 1 1168.0
79 32 17.73 1 1148.0
79 33 17.36 1 1128.0
79 34 16.99 1 1108.0
79 35 16.61 1 1088.0
79 36 16.24 1 1068.0
79 37 15.86 1 1048.0
79 38 15.49 1 1028.0
79 39 15.12 1 1008.0
79 40 14.74 1 988.0
79 41 14.37 1 968.0
79 42 13.99 1 948.0
79 43 13.62 1 928.0
79 44 13.24 1 908.0
79 45 12.87 1 888.0
79 46 12.5 1 868.0
79 47 12.12 1 848.0
79 48 11.75 1 828.0
79 49 11.37 1 808.0
79 50 11.0 1 788.0
79 51 10.63 1 768.0
79 52 10.25 1 748.0
79 53 9.88 1 728.0
79 54 9.5 1 708.0
79 55 9.13 1 688.0
79 56 8.75 1 668.0
79 57 8.38 1 648.0
79 58 8.01 1 628.0
79 59 7.63 1 608.0
79 60 7.26 1 588.0
79 61 6.88 1 568.0
79 62 6.51 1 548.0
79 63 6.14 1 528.0
79 64 5.76 1 508.0
79 65 5.39 1 488.0
79 66 5.01 1 468.0
79 67 4.64 1 448.0
79 68 4.27 1 428.0
79 69 3.89 1 408.0
79 70 3.52 1 388.0
79 71 3.14 1 368.0
79 72 2.77 1 348.0
79 73 2.39 1 328.0
79 74 2.02 1 308.0
79 75 1.65 1 288.0
79 76 1.27 1 268.0
79 77 0.9 1 248.0
79 78 0.52 1 228.0
79 79 0.5 1 208.0
80 1 29.74 1 1790.0
80 2 29.37 1 1770.0
80 3 29.0 1 1750.0
80 4 28.62 1 1730.0
80 5 28.25 1 1710.0
80 6 27.87 1 1690.0
80 7 27.5 1 1670.0
80 8 27.13 1 1650.0
80 9 26.75 1 1630.0
80 10 26.38 1 1610.0
80 11 26.0 1 1590.0
80 12 25.63 1 1570.0
80 13 25.25 1 1550.0
80 14 24.88 1 1530.0
80 15 24.51 1 1510.0
80 16 24.13 1 1490.0
80 17 23.76 1 1470.0
80 18 23.38 1 1450.0
80 19 23.01 1 1430.0
80 20 22.64 1 1410.0
80 21 22.26 1 1390.0
80 22 21.89 1 1370.0
80 23 21.51 1 1350.0
80 24 21.14 1 1330.0
80 25 20.76 1 1310.0
80 26 20.39 1 1290.0
80 27 20.02 1 1270.0
80 28 19.64 1 1250.0
80 29 19.27 1 1230.0
80 30 18.89 1 1210.0
80 31 18.52 1 1190.0
80 32 18.15 1 1170.0
80 33 17.77 1 1150.0
80 34 17.4 1 1130.0
80 35 17.02 1 1110.0
80 36 16.65 1 1090.0
80 37 16.28 1 1070.0
80 38 15.9 1 1050.0
80 39 15.53 1 1030.0
80 40 15.15 1 1010.0
80 41 14.78 1 990.0
80 42 14.4 1 970.0
80 43 14.03 1 950.0
80 44 13.66 1 930.0
80 45 13.28 1 910.0
80 46 12.91 1 890.0
80 47 12.53 1 870.0
80 48 12.16 1 850.0
80 49 11.79 1 830.0
80 50 11.41 1 810.0
80 51 11.04 1 790.0
80 52 10.66 1 770.0
80 53 10.29 1 750.0
80 54 9.91 1 730.0
80 55 9.54 1 710.0
80 56 9.17 1 690.0
80 57 8.79 1 670.0
80 58 8.42 1 650.0
80 59 8.04 1 630.0
80 60 7.67 1 610.0
80 61 7.3 1 590.0
80 62 6.92 1 570.0
80 63 6.55 1 550.0
80 64 6.17 1 530.0
80 65 5.8 1 510.0
80 66 5.43 1 490.0
80 67 5.05 1 470.0
80 68 4.68 1 450.0
80 69 4.3 1 430.0
80 70 3.93 1 410.0
80 71 3.55 1 390.0
80 72 3.18 1 370.0
80 73 2.81 1 350.0
80 74 2.43 1 330.0
80 75 2.06 1 310.0
80 76 1.68 1 290.0
80 77 1.31 1 270.0
80 78 0.94 1 250.0
80 79 0.56 1 230.0
80 80 0.5 1 210.0
81 1 30.16 1 1812.0
81 2 29.78 1 1792.0
81 3 29.41 1 1772.0
81 4 29.03 1 1752.0
81 5 28.66 1 1732.0
81 6 28.28 1 1712.0
81 7 27.91 1 1692.0
81 8 27.54 1 1672.0
81 9 27.16 1 1652.0
81 10 26.79 1 1632.0
81 11 26.41 1 1612.0
81 12 26.04 1 1592.0
81 13 25.67 1 1572.0
81 14 25.29 1 1552.0
81 15 24.92 1 1532.0
81 16 24.54 1 1512.0
81 17 24.17 1 1492.0
81 18 23.8 1 1472.0
81 19 23.42 1 1452.0
81 20 23.05 1 1432.0
81 21 22.67 1 1412.0
81 22 22.3 1 1392.0
81 23 21.92 1 1372.0
81 24 21.55 1 1352.0
81 25 21.18 1 1332.0
81 26 20.8 1 1312.0
81 27 20.43 1 1292.0
81 28 20.05 1 1272.0
81 29 19.68 1 1252.0
81 30 19.31 1 1232.0
81 31 18.93 1 1212.0
81 32 18.56 1 1192.0
81 33 18.18 1 1172.0
81 34 17.81 1 1152.0
81 35 17.43 1 1132.0
81 36 17.06 1 1112.0
81 37 16.69 1 1092.0
81 38 16.31 1 1072.0
81 39 15.94 1 1052.0
81 40 15.56 1 1032.0
81 41 15.19 1 1012.0
81 42 14.82 1 992.0
81 43 14.44 1 972.0
81 44 14.07 1 952.0
81 45 13.69 1 932.0
81 46 13.32 1 912.0
81 47 12.95 1 892.0
81 48 12.57 1 872.0
81 49 12.2 1 852.0
81 50 11.82 1 832.0
81 51 11.45 1 812.0
81 52 11.07 1 792.0
81 53 10.7 1 772.0
81 54 10.33 1 752.0
81 55 9.95 1 732.0
81 56 9.58 1 712.0
81 57 9.2 1 692.0
81 58 8.83 1 672.0
81 59 8.46 1 652.0
81 60 8.08 1 632.0
81 61 7.71 1 612.0
81 62 7.33 1 592.0
81 63 6.96 1 572.0
81 64 6.58 1 552.0
81 65 6.21 1 532.0
81 66 5.84 1 512.0
81 67 5.46 1 492.0
81 68 5.09 1 472.0
81 69 4.71 1 452.0
81 70 4.34 1 432.0
81 71 3.97 1 412.0
81 72 3.59 1 392.0
81 73 3.22 1 372.0
81 74 2.84 1 352.0
81 75 2.47 1 332.0
81 76 2.1 1 312.0
81 77 1.72 1 292.0
81 78 1.35 1 272.0
81 79 0.97 1 252.0
81 80 0.6 1 232.0
81 81 0.5 1 212.0
82 1 30.57 1 1834.0
82 2 30.19 1 1814.0
82 3 29.82 1 1794.0
82 4 29.44 1 1774.0
82 5 29.07 1 1754.0
82 6 28.7 1 1734.0
82 7 28.32 1 1714.0
82 8 27.95 1 1694.0
82 9 27.57 1 1674.0
82 10 27.2 1 1654.0
82 11 26.83 1 1634.0
82 12 26.45 1 1614.0
82 13 26.08 1 1594.0
82 14 25.7 1 1574.0
82 15 25.33 1 1554.0
82 16 24.96 1 1534.0
82 17 24.58 1 1514.0
82 18 24.21 1 1494.0
82 19 23.83 1 1474.0
82 20 23.46 1 1454.0
82 21 23.08 1 1434.0
82 22 22.71 1 1414.0
82 23 22.34 1 1394.0
82 24 21.96 1 1374.0
82 25 21.59 1 1354.0
82 26 21.21 1 1334.0
82 27 20.84 1 1314.0
82 28 20.47 1 1294.0
82 29 20.09 1 1274.0
82 30 19.72 1 1254.0
82 31 19.34 1 1234.0
82 32 18.97 1 1214.0
82 33 18.59 1 1194.0
82 34 18.22 1 1174.0
82 35 17.85 1 1154.0
82 36 17.47 1 1134.0
82 37 17.1 1 1114.0
82 38 16.72 1 1094.0
82 39 16.35 1 1074.0
82 40 15.98 1 1054.0
82 41 15.6 1 1034.0
82 42 15.23 1 1014.0
82 43 14.85 1 994.0
82 44 14.48 1 974.0
82 45 14.11 1 954.0
82 46 13.73 1 934.0
82 47 13.36 1 914.0
82 48 12.98 1 894.0
82 49 12.61 1 874.0
82 50 12.23 1 854.0
82 51 11.86 1 834.0
82 52 11.49 1 814.0
82 53 11.11 1 794.0
82 54 10.74 1 774.0
82 55 10.36 1 754.0
82 56 9.99 1 734.0
82 57 9.62 1 714.0
82 58 9.24 1 694.0
82 59 8.87 1 674.0
82 60 8.49 1 654.0
82 61 8.12 1 634.0
82 62 7.74 1 614.0
82 63 7.37 1 594.0
82 64 7.0 1 574.0
82 65 6.62 1 554.0
82 66 6.25 1 534.0
82 67 5.87 1 514.0
82 68 5.5 1 494.0
82 69 5.13 1 474.0
82 70 4.75 1 454.0
82 71 4.38 1 434.0
82 72 4.0 1 414.0
82 73 3.63 1 394.0
82 74 3.26 1 374.0
82 75 2.88 1 354.0
82 76 2.51 1 334.0
82 77 2.13 1 314.0
82 78 1.76 1 294.0
82 79 1.38 1 274.0
82 80 1.01 1 254.0
82 81 0.64 1 234.0
82 82 0.5 1 214.0
83 1 30.98 1 1856.0
83 2 30.6 1 1836.0
83 3 30.23 1 1816.0
83 4 29.86 1 1796.0
83 5 29.48 1 1776.0
83 6 29.11 1 1756.0
83 7 28.73 1 1736.0
83 8 28.36 1 1716.0
83 9 27.99 1 1696.0
83 10 27.61 1 1676.0
83 11 27.24 1 1656.0
83 12 26.86 1 1636.0
83 13 26.49 1 1616.0
83 14 26.11 1 1596.0
83 15 25.74 1 1576.0
83 16 25.37 1 1556.0
83 17 24.99 1 1536.0
83 18 24.62 1 1516.0
83 19 24.24 1 1496.0
83 20 23.87 1 1476.0
83 21 23.5 1 1456.0
83 22 23.12 1 1436.0
83 23 22.75 1 1416.0
83 24 22.37 1 1396.0
83 25 22.0 1 1376.0
83 26 21.63 1 1356.0
83 27 21.25 1 1336.0
83 28 20.88 1 1316.0
83 29 20.5 1 1296.0
83 30 20.13 1 1276.0
83 31 19.75 1 1256.0
83 32 19.38 1 1236.0
83 33 19.01 1 1216.0
83 34 18.63 1 1196.0
83 35 18.26 1 1176.0
83 36 17.88 1 1156.0
83 37 17.51 1 1136.0
83 38 17.14 1 1116.0
83 39 16.76 1 1096.0
83 40 16.39 1 1076.0
83 41 16.01 1 1056.0
83 42 15.64 1 1036.0
83 43 15.26 1 1016.0
83 44 14.89 1 996.0
83 45 14.52 1 976.0
83 46 14.14 1 956.0
83 47 13.77 1 936.0
83 48 13.39 1 916.0
83 49 13.02 1 896.0
83 50 12.65 1 876.0
83 51 12.27 1 856.0
83 52 11.9 1 836.0
83 53 11.52 1 816.0
83 54 11.15 1 796.0
83 55 10.78 1 776.0
83 56 10.4 1 756.0
83 57 10.03 1 736.0
83 58 9.65 1 716.0
83 59 9.28 1 696.0
83 60 8.9 1 676.0
83 61 8.53 1 656.0
83 62 8.16 1 636.0
83 63 7.78 1 616.0
83 64 7.41 1 596.0
83 65 7.03 1 576.0
83 66 6.66 1 556.0
83 67 6.29 1 536.0
83 68 5.91 1 516.0
83 69 5.54 1 496.0
83 70 5.16 1 476.0
83 71 4.79 1 456.0
83 72 4.41 1 436.0
83 73 4.04 1 416.0
83 74 3.67 1 396.0
83 75 3.29 1 376.0
83 76 2.92 1 356.0
83 77 2.54 1 336.0
83 78 2.17 1 316.0
83 79 1.8 1 296.0
83 80 1.42 1 276.0
83 81 1.05 1 256.0
83 82 0.67 1 236.0
83 83 0.5 1 216.0
84 1 31.39 1 1878.0
84 2 31.02 1 1858.0
84 3 30.64 1 1838.0
84 4 30.27 1 1818.0
84 5 29.89 1 1798.0
84 6 29.52 1 1778.0
84 7 29.15 1 1758.0
84 8 28.77 1 1738.0
84 9 28.4 1 1718.0
84 10 28.02 1 1698.0
84 11 27.65 1 1678.0
84 12 27.27 1 1658.0
84 13 26.9 1 1638.0
84 14 26.53 1 1618.0
84 15 26.15 1 1598.0
84 16 25.78 1 1578.0
84 17 25.4 1 1558.0
84 18 25.03 1 1538.0
84 19 24.66 1 1518.0
84 20 24.28 1 1498.0
84 21 23.91 1 1478.0
84 22 23.53 1 1458.0
84 23 23.16 1 1438.0
84 24 22.79 1 1418.0
84 25 22.41 1 1398.0
84 26 22.04 1 1378.0
84 27 21.66 1 1358.0
84 28 21.29 1 1338.0
84 29 20.91 1 1318.0
84 30 20.54 1 1298.0
84 31 20.17 1 1278.0
84 32 19.79 1 1258.0
84 33 19.42 1 1238.0
84 34 19.04 1 1218.0
84 35 18.67 1 1198.0
84 36 18.3 1 1178.0
84 37 17.92 1 1158.0
84 38 17.55 1 1138.0
84 39 17.17 1 1118.0
84 40 16.8 1 1098.0
84 41 16.42 1 1078.0
84 42 16.05 1 1058.0
84 43 15.68 1 1038.0
84 44 15.3 1 1018.0
84 45 14.93 1 998.0
84 46 14.55 1 978.0
84 47 14.18 1 958.0
84 48 13.81 1 938.0
84 49 13.43 1 918.0
84 50 13.06 1 898.0
84 51 12.68 1 878.0
84 52 12.31 1 858.0
84 53 11.94 1 838.0
84 54 11.56 1 818.0
84 55 11.19 1 798.0
84 56 10.81 1 778.0
84 57 10.44 1 758.0
84 58 10.06 1 738.0
84 59 9.69 1 718.0
84 60 9.32 1 698.0
84 61 8.94 1 678.0
84 62 8.57 1 658.0
84 63 8.19 1 638.0
84 64 7.82 1 618.0
84 65 7.45 1 598.0
84 66 7.07 1 578.0
84 67 6.7 1 558.0
84 68 6.32 1 538.0
84 69 5.95 1 518.0
84 70 5.57 1 498.0
84 71 5.2 1 478.0
84 72 4.83 1 458.0
84 73 4.45 1 438.0
84 74 4.08 1 418.0
84 75 3.7 1 398.0
84 76 3.33 1 378.0
84 77 2.96 1 358.0
84 78 2.58 1 338.0
84 79 2.21 1 318.0
84 80 1.83 1 298.0
84 81 1.46 1 278.0
84 82 1.09 1 258.0
84 83 0.71 1 238.0
84 84 0.5 1 218.0
85 1 31.8 1 1900.0
85 2 31.43 1 1880.0
85 3 31.05 1 1860.0
85 4 30.68 1 1840.0
85 5 30.31 1 1820.0
85 6 29.93 1 1800.0
85 7 29.56 1 1780.0
85 8 29.18 1 1760.0
85 9 28.81 1 1740.0
85 10 28.43 1 1720.0
85 11 28.06 1 1700.0
85 12 27.69 1 1680.0
85 13 27.31 1 1660.0
85 14 26.94 1 1640.0
85 15 26.56 1 1620.0
85 16 26.19 1 1600.0
85 17 25.82 1 1580.0
85 18 25.44 1 1560.0
85 19 25.07 1 1540.0
85 20 24.69 1 1520.0
85 21 24.32 1 1500.0
85 22 23.94 1 1480.0
85 23 23.57 1 1460.0
85 24 23.2 1 1440.0
85 25 22.82 1 1420.0
85 26 22.45 1 1400.0
85 27 22.07 1 1380.0
85 28 21.7 1 1360.0
85 29 21.33 1 1340.0
85 30 20.95 1 1320.0
85 31 20.58 1 1300.0
85 32 20.2 1 1280.0
85 33 19.83 1 1260.0
85 34 19.46 1 1240.0
85 35 19.08 1 1220.0
85 36 18.71 1 1200.0
85 37 18.33 1 1180.0
85 38 17.96 1 1160.0
85 39 17.58 1 1140.0
85 40 17.21 1 1120.0
85 41 16.84 1 1100.0
85 42 16.46 1 1080.0
85 43 16.09 1 1060.0
85 44 15.71 1 1040.0
85 45 15.34 1 1020.0
85 46 14.97 1 1000.0
85 47 14.59 1 980.0
85 48 14.22 1 960.0
85 49 13.84 1 940.0
85 50 13.47 1 920.0
85 51 13.09 1 900.0
85 52 12.72 1 880.0
85 53 12.35 1 860.0
85 54 11.97 1 840.0
85 55 11.6 1 820.0
85 56 11.22 1 800.0
85 57 10.85 1 780.0
85 58 10.48 1 760.0
85 59 10.1 1 740.0
85 60 9.73 1 720.0
85 61 9.35 1 700.0
85 62 8.98 1 680.0
85 63 8.61 1 660.0
85 64 8.23 1 640.0
85 65 7.86 1 620.0
85 66 7.48 1 600.0
85 67 7.11 1 580.0
85 68 6.73 1 560.0
85 69 6.36 1 540.0
85 70 5.99 1 520.0
85 71 5.61 1 500.0
85 72 5.24 1 480.0
85 73 4.86 1 460.0
85 74 4.49 1 440.0
85 75 4.12 1 420.0
85 76 3.74 1 400.0
85 77 3.37 1 380.0
85 78 2.99 1 360.0
85 79 2.62 1 340.0
85 80 2.24 1 320.0
85 81 1.87 1 300.0
85 82 1.5 1 280.0
85 83 1.12 1 260.0
85 84 0.75 1 240.0
85 85 0.5 1 220.0
86 1 32.21 1 1922.0
86 2 31.84 1 1902.0
86 3 31.47 1 1882.0
86 4 31.09 1 1862.0
86 5 30.72 1 1842.0
86 6 30.34 1 1822.0
86 7 29.97 1 1802.0
86 8 29.59 1 1782.0
86 9 29.22 1 1762.0
86 10 28.85 1 1742.0
86 11 28.47 1 1722.0
86 12 28.1 1 1702.0
86 13 27.72 1 1682.0
86 14 27.35 1 1662.0
86 15 26.98 1 1642.0
86 16 26.6 1 1622.0
86 17 26.23 1 1602.0
86 18 25.85 1 1582.0
86 19 25.48 1 1562.0
86 20 25.1 1 1542.0
86 21 24.73 1 1522.0
86 22 24.36 1 1502.0
86 23 23.98 1 1482.0
86 24 23.61 1 1462.0
86 25 23.23 1 1442.0
86 26 22.86 1 1422.0
86 27 22.49 1 1402.0
86 28 22.11 1 1382.0
86 29 21.74 1 1362.0
86 30 21.36 1 1342.0
86 31 20.99 1 1322.0
86 32 20.62 1 1302.0
86 33 20.24 1 1282.0
86 34 19.87 1 1262.0
86 35 19.49 1 1242.0
86 36 19.12 1 1222.0
86 37 18.74 1 1202.0
86 38 18.37 1 1182.0
86 39 18.0 1 1162.0
86 40 17.62 1 1142.0
86 41 17.25 1 1122.0
86 42 16.87 1 1102.0
86 43 16.5 1 1082.0
86 44 16.13 1 1062.0
86 45 15.75 1 1042.0
86 46 15.38 1 1022.0
86 47 15.0 1 1002.0
86 48 14.63 1 982.0
86 49 14.25 1 962.0
86 50 13.88 1 942.0
86 51 13.51 1 922.0
86 52 13.13 1 902.0
86 53 12.76 1 882.0
86 54 12.38 1 862.0
86 55 12.01 1 842.0
86 56 11.64 1 822.0
86 57 11.26 1 802.0
86 58 10.89 1 782.0
86 59 10.51 1 762.0
86 60 10.14 1 742.0
86 61 9.77 1 722.0
86 62 9.39 1 702.0
86 63 9.02 1 682.0
86 64 8.64 1 662.0
86 65 8.27 1 642.0
86 66 7.89 1 622.0
86 67 7.52 1 602.0
86 68 7.15 1 582.0
86 69 6.77 1 562.0
86 70 6.4 1 542.0
86 71 6.02 1 522.0
86 72 5.65 1 502.0
86 73 5.28 1 482.0
86 74 4.9 1 462.0
86 75 4.53 1 442.0
86 76 4.15 1 422.0
86 77 3.78 1 402.0
86 78 3.4 1 382.0
86 79 3.03 1 362.0
86 80 2.66 1 342.0
86 81 2.28 1 322.0
86 82 1.91 1 302.0
86 83 1.53 1 282.0
86 84 1.16 1 262.0
86 85 0.79 1 242.0
86 86 0.5 1 222.0
87 1 32.62 1 1944.0
87 2 32.25 1 1924.0
87 3 31.88 1 1904.0
87 4 31.5 1 1884.0
87 5 31.13 1 1864.0
87 6 30.75 1 1844.0
87 7 30.38 1 1824.0
87 8 30.01 1 1804.0
87 9 29.63 1 1784.0
87 10 29.26 1 1764.0
87 11 28.88 1 1744.0
87 12 28.51 1 1724.0
87 13 28.14 1 1704.0
87 14 27.76 1 1684.0
87 15 27.39 1 1664.0
87 16 27.01 1 1644.0
87 17 26.64 1 1624.0
87 18 26.26 1 1604.0
87 19 25.89 1 1584.0
87 20 25.52 1 1564.0
87 21 25.14 1 1544.0
87 22 24.77 1 1524.0
87 23 24.39 1 1504.0
87 24 24.02 1 1484.0
87 25 23.65 1 1464.0
87 26 23.27 1 1444.0
87 27 22.9 1 1424.0
87 28 22.52 1 1404.0
87 29 22.15 1 1384.0
87 30 21.77 1 1364.0
87 31 21.4 1 1344.0
87 32 21.03 1 1324.0
87 33 20.65 1 1304.0
87 34 20.28 1 1284.0
87 35 19.9 1 1264.0
87 36 19.53 1 1244.0
87 37 19.16 1 1224.0
87 38 18.78 1 1204.0
87 39 18.41 1 1184.0
87 40 18.03 1 1164.0
87 41 17.66 1 1144.0
87 42 17.29 1 1124.0
87 43 16.91 1 1104.0
87 44 16.54 1 1084.0
87 45 16.16 1 1064.0
87 46 15.79 1 1044.0
87 47 15.41 1 1024.0
87 48 15.04 1 1004.0
87 49 14.67 1 984.0
87 50 14.29 1 964.0
87 51 13.92 1 944.0
87 52 13.54 1 924.0
87 53 13.17 1 904.0
87 54 12.8 1 884.0
87 55 12.42 1 864.0
87 56 12.05 1 844.0
87 57 11.67 1 824.0
87 58 11.3 1 804.0
87 59 10.92 1 784.0
87 60 10.55 1 764.0
87 61 10.18 1 744.0
87 62 9.8 1 724.0
87 63 9.43 1 704.0
87 64 9.05 1 684.0
87 65 8.68 1 664.0
87 66 8.31 1 644.0
87 67 7.93 1 624.0
87 68 7.56 1 604.0
87 69 7.18 1 584.0
87 70 6.81 1 564.0
87 71 6.44 1 544.0
87 72 6.06 1 524.0
87 73 5.69 1 504.0
87 74 5.31 1 484.0
87 75 4.94 1 464.0
87 76 4.56 1 444.0
87 77 4.19 1 424.0
87 78 3.82 1 404.0
87 79 3.44 1 384.0
87 80 3.07 1 364.0
87 81 2.69 1 344.0
87 82 2.32 1 324.0
87 83 1.95 1 304.0
87 84 1.57 1 284.0
87 85 1.2 1 264.0
87 86 0.82 1 244.0
87 87 0.5 1 224.0
88 1 33.04 1 1966.0
88 2 32.66 1 1946.0
88 3 32.29 1 1926.0
88 4 31.91 1 1906.0
88 5 31.54 1 1886.0
88 6 31.17 1 1866.0
88 7 30.79 1 1846.0
88 8 30.42 1 1826.0
88 9 30.04 1 1806.0
88 10 29.67 1 1786.0
88 11 29.3 1 1766.0
88 12 28.92 1 1746.0
88 13 28.55 1 1726.0
88 14 28.17 1 1706.0
88 15 27.8 1 1686.0
88 16 27.42 1 1666.0
88 17 27.05 1 1646.0
88 18 26.68 1 1626.0
88 19 26.3 1 1606.0
88 20 25.93 1 1586.0
88 21 25.55 1 1566.0
88 22 25.18 1 1546.0
88 23 24.81 1 1526.0
88 24 24.43 1 1506.0
88 25 24.06 1 1486.0
88 26 23.68 1 1466.0
88 27 23.31 1 1446.0
88 28 22.93 1 1426.0
88 29 22.56 1 1406.0
88 30 22.19 1 1386.0
88 31 21.81 1 1366.0
88 32 21.44 1 1346.0
88 33 21.06 1 1326.0
88 34 20.69 1 1306.0
88 35 20.32 1 1286.0
88 36 19.94 1 1266.0
88 37 19.57 1 1246.0
88 38 19.19 1 1226.0
88 39 18.82 1 1206.0
88 40 18.45 1 1186.0
88 41 18.07 1 1166.0
88 42 17.7 1 1146.0
88 43 17.32 1 1126.0
88 44 16.95 1 1106.0
88 45 16.57 1 1086.0
88 46 16.2 1 1066.0
88 47 15.83 1 1046.0
88 48 15.45 1 1026.0
88 49 15.08 1 1006.0
88 50 14.7 1 986.0
88 51 14.33 1 966.0
88 52 13.96 1 946.0
88 53 13.58 1 926.0
88 54 13.21 1 906.0
88 55 12.83 1 886.0
88 56 12.46 1 866.0
88 57 12.08 1 846.0
88 58 11.71 1 826.0
88 59 11.34 1 806.0
88 60 10.96 1 786.0
88 61 10.59 1 766.0
88 62 10.21 1 746.0
88 63 9.84 1 726.0
88 64 9.47 1 706.0
88 65 9.09 1 686.0
88 66 8.72 1 666.0
88 67 8.34 1 646.0
88 68 7.97 1 626.0
88 69 7.6 1 606.0
88 70 7.22 1 586.0
88 71 6.85 1 566.0
88 72 6.47 1 546.0
88 73 6.1 1 526.0
88 74 5.72 1 506.0
88 75 5.35 1 486.0
88 76 4.98 1 466.0
88 77 4.6 1 446.0
88 78 4.23 1 426.0
88 79 3.85 1 406.0
88 80 3.48 1 386.0
